adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,387054,tt5222724,en,Jimmy Carr: Funny Business,British comedian Jimmy Carr unleashes his deadpan delivery and wickedly funny one-liners to a sold-out audience at the UK's Hammersmith Apollo.,1.253711,/3zKG3YVRgXRsTujSYC92qbRSpFe.jpg,"[{'name': 'Netflix', 'id': 59811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",18-03-16,0,62,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Jimmy Carr: Funny Business,FALSE,6.9,24
FALSE,,50000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",https://www.netflix.com/title/80091936,387426,tt3967856,en,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",15.738471,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,"[{'name': 'Plan B Entertainment', 'id': 81}, {'name': 'Lewis Pictures', 'id': 62312}, {'name': 'Kate Street Picture Company', 'id': 81024}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",19-05-17,0,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Okja,FALSE,7.7,795
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",https://www.facebook.com/The-Highschoolers-Guide-to-College-Parties-186465891724/,387999,tt1572506,en,The High Schooler's Guide to College Parties,Shaquille has grown up below the radar and believes that his ticket to a better life lies in throwing a college party. All hell breaks loose as Shaq tries to fix the party--and his future.,0.871352,/2BJhWB85h5KtXMDJ385qFd5XFw2.jpg,"[{'name': 'Hold It Now Films', 'id': 23431}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",16-03-16,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You think planning your future is hard? Try planning a College Party.,The High Schooler's Guide to College Parties,FALSE,5,6
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,388046,tt2146688,pt,Donos de Portugal,,0.008236,/gxqJDVX1rB7kSyeXviWfcdLaxl3.jpg,[],[],25-04-12,0,,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Donos de Portugal,FALSE,0,0
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,388192,tt4927574,en,Siccîn 2,"While maintaining a happy marriage with Adnan Hijri 2-year-old son lost their lives in an accident will be picked up. They had continued to live in the same home are no longer strangers. Hicran on top of it also begins to live that can not be explained by events in psychology is further distorted. Eventually a woman goes to a teacher and her second blood ""41 stitches"" learned that they called a spell. Known as the most powerful magic of ""41 stitches magic"" it can be made ​​in 41 different faith. Hicran magic is to find the person who intends to solve and 41 from the intent of which is essential for learning. This search will bring face to face the facts could not even imagine it.",0.575968,/hDJh1NET38qb9w2ZeSNegbyjEx9.jpg,[],"[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",10-07-15,0,128,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,,Siccîn 2,FALSE,6,2
FALSE,,10000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,388202,tt5580536,en,Arsenal,"After the deadbeat brother of a businessman is assumed to be in on his own kidnapping, his sibling must take action to rescue him.",4.192948,/6tkmf3MrA3SKoBnVeBJsqXuLJ9a.jpg,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'The Fyzz Facility', 'id': 63443}, {'name': 'Emmett Furla Oasis Films (EFO Films)', 'id': 73685}, {'name': 'Highland Film Group (HFG)', 'id': 76991}, {'name': 'River Bay Films', 'id': 85562}, {'name': 'Tinker Productions', 'id': 85563}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",06-01-17,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Brotherhood has its price.,Arsenal,FALSE,5,24
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://www.sho.com/sho/comedy/titles/3428091/steve-o-guilty-as-charged#/index,388624,tt5223514,en,Steve-O: Guilty as Charged,"Comedy special starring comedian, author and all-round lunatic Steve-O, who went from humble beginnings as a circus clown to hitting the big time in 'Jackass'. Expect the unexpected as he performs hilariously outrageous stunts and riotous tricks that hold nothing back.",0.468216,/tuTVLAqHNRnsk34hupg1YXey34D.jpg,"[{'name': 'New Wave Entertainment', 'id': 2953}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",20-03-16,0,50,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Steve-O: Guilty as Charged,FALSE,6.2,5
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",http://hardsellthemovie.com/,389427,tt3257550,en,Hard Sell,"When Hardy Buchanan, a senior at an elite private school, needs to make some quick cash, he enlists the help of Bo, a beautiful runaway. Together, they devise an unconventional plan of profiting off of the wayward teens at Hardy's school. When the students learn that Bo has more to offer than what meets the eye, the unlikely duo's new business takes a unique turn, tossing them headfirst into the lifestyles of the rich and dysfunctional.",1.637665,/sqazCML0j2Ry3Ekc42O35ilB62J.jpg,"[{'name': 'Yellow Cote Productions', 'id': 87726}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",20-05-16,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Family is priceless, but she costs extra.",Hard Sell,FALSE,5.6,13
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,389995,tt5465868,es,Me casé con un boludo,"Florencia, a rising actress, ends up falling in love with her co-star, a famous film star. When they decide to marry, Florencia becomes aware that in reality she fell in love with the character and that her husband is indeed a real idiot.",9.915094,/bM8ewohIiHr8dyo2QCxutYlGcrM.jpg,"[{'name': 'Patagonik', 'id': 2562}, {'name': 'Patagonik Film Group', 'id': 7100}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",17-03-16,0,110,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Me casé con un boludo,FALSE,6,12
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://kingof.be,390357,tt4818804,en,King of the Belgians,"The King of the Belgians is on a state visit in Istanbul when his country falls apart. He must return home at once to save his kingdom. But a solar storm causes airspace and communications to shut down. No planes. No phones. With the help of a British filmmaker and a troupe of Bulgarian folk singers, the King and his entourage manage to escape over the border. Incognito. Thus begins an odyssey across the Balkans during which the King discovers the real world - and himself.",1.407754,/8Q763a77m3AG47zArosnB8yGZ3S.jpg,"[{'name': 'Art Fest', 'id': 1231}, {'name': 'Bo Films', 'id': 2362}, {'name': 'Entre chiens et loups', 'id': 14821}, {'name': 'Topkapi Films', 'id': 24845}]","[{'iso_3166_1': 'BG', 'name': 'Bulgaria'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",30-11-16,0,94,"[{'iso_639_1': 'bg', 'name': 'български език'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,King of the Belgians,FALSE,5,12
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,390437,tt4744086,hi,Ki and Ka,"Ki and Ka (English: Hers and His) is an Indian romantic drama film written, directed, and produced by R. Balki. The film follows a young, married couple contradicting the gender roles placed upon women and men in Indian society. It stars Kareena Kapoor and Arjun Kapoor.",0.947524,/iLWsVkdjm1hmvgUS11EWwD9Pagk.jpg,"[{'name': 'Eros International', 'id': 3653}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",01-04-16,0,126,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ta', 'name': 'தமிழ்'}, {'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,Striling Pulling Samething,Ki and Ka,FALSE,6.7,16
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,390497,tt5910280,ko,터널,"A man is on his way home when the poorly constructed tunnel he is driving through collapses, leaving him trapped.",4.559646,/78dBCCG6YX4BPLBKn6mOlNjK9vX.jpg,"[{'name': 'Showbox/Mediaplex', 'id': 10923}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",10-08-16,0,126,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"When all collapsed, only hope remained.",Tunnel,FALSE,7.2,72
FALSE,,65000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://thedarktapes.com/,390883,tt5068650,en,The Dark Tapes,"A genre-defying mixture of horror, sci-fi, myth, mystery and thrills told as four interlocking tales in one intelligent anthology. Ghosts, spirits, creatures, demons and more from the paranormal world collide with rational curiosity.",3.525879,/9TDeTn1TQhkPcH9BoEQ6NWXc38j.jpg,"[{'name': 'Thunder Road Incorporated', 'id': 74958}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",17-04-17,0,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Face the unknown,The Dark Tapes,FALSE,5,20
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,392124,tt4494706,fr,Tout de suite maintenant,"Workplace drama doesn’t get any messier than in this intriguingly knotty tale of corporate backbiting and buried secrets. Nora (Agathe Bonitzer) is a bright young professional whose new job at a financial firm turns out to be a trial by fire when she learns that her bosses (Lambert Wilson and Pascal Greggory) share a tumultuous history with her prickly mathematician father (Jean-Pierre Bacri). Meanwhile, an interoffice romance with a competitive colleague (Vincent Lacoste) leads to even more complications, leaving Nora to navigate a minefield of delicate relationships as she climbs the corporate ladder. Isabelle Huppert costars and delivers a typically multi-layered performance as one of many sharply etched characters populating this complex moral tale.",1.153504,/seUcUQk0hhSzH0aT0FXYCUVxqbY.jpg,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Samsa Film', 'id': 790}, {'name': 'sms productions', 'id': 75297}]","[{'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'FR', 'name': 'France'}]",22-06-16,0,98,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Right Here Right Now,FALSE,4.6,8
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,392832,tt5662556,it,Nemiche per la pelle,,1.504535,/mpqJ6ulsXF7WNQdcsRiOaHBXxXv.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",14-04-16,0,,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Nemiche per la pelle,FALSE,5.7,31
FALSE,,3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,393519,tt4954522,fr,Grave,"In Justine’s family everyone is a vet and a vegetarian. At 16, she’s a gifted teen ready to take on her first year in vet school, where her older sister also studies. There, she gets no time to settle: hazing starts right away. Justine is forced to eat raw meat for the first time in her life. Unexpected consequences emerge as her true self begins to form.",14.320893,/kc8jT1MAiKM0iwdjAwC5lQrTNry.jpg,"[{'name': 'Angoa-Agicoa', 'id': 309}, {'name': 'MEDIA Programme of the European Union', 'id': 851}, {'name': 'Wild Bunch', 'id': 856}, {'name': 'Canal+', 'id': 5358}, {'name': 'Rouge international', 'id': 6961}, {'name': 'Radio Télévision Belge Francophone (RTBF)', 'id': 7466}, {'name': 'Ciné+', 'id': 10611}, {'name': ""Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles"", 'id': 11796}, {'name': 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'id': 11921}, {'name': 'Centre National de la Cinématographie (CNC)', 'id': 18367}, {'name': 'BE TV', 'id': 24430}, {'name': 'La Wallonie', 'id': 33956}, {'name': 'Frakas Productions', 'id': 49473}, {'name': 'Ciclic - Région Centre', 'id': 52596}, {'name': 'Bruxelles Capitale', 'id': 72497}, {'name': 'Casa Kafka Pictures Movie Tax Shelter Empowered by Belfius', 'id': 88099}, {'name': 'VOO', 'id': 88100}, {'name': 'Arte / Cofinova 12', 'id': 88101}, {'name': 'Torino Film Lab', 'id': 88102}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",07-10-16,4100000,99,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,What are you hungry for?,Raw,FALSE,7,451
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,393731,tt4530968,fr,Mercenaire,"Odyssey Saône, a young Wallisian of Caledonian origin, leaves everything behind to try his luck in France as a rugby player. Soane is thirsty for freedom, fighting for recognition that it lacks.",1.350684,/pQlEi8qLxIknqgF6BBsefUUFt34.jpg,"[{'name': '3B Productions', 'id': 7184}, {'name': 'Timshel Production', 'id': 75805}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",05-10-16,0,112,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Mercenary,FALSE,6.8,10
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,393764,tt5555502,fr,Bienvenue à Marly-Gomont,"Seyolo Zantoko is a doctor from Congo who wants to get away from dictatorship and he is hired by the mayor of a small village in the north of France. The locals fear Seyolo and his family as they have never seen African people before, and Seyolo and his family struggle to adapt to this new life. But Seyolo is determined to succeed and to win the trust of the villagers.",5.518577,/ga2FMfAM1zA29JJoJSJyz5xOTcI.jpg,"[{'name': 'Fidélité Films', 'id': 2927}, {'name': 'cinéfrance', 'id': 75816}, {'name': 'E.D.I Films', 'id': 77551}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",08-06-16,0,96,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The African Doctor,FALSE,6.6,112
FALSE,,200000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,393841,tt5824826,te,#Pellichoopulu,"Raj Kandukuri and BiG Ben Films in association with Vinoothna Geetha presents #Pellichoopulu, a Telugu romantic comedy about two individuals Prashanth and Chitra who meet at a 'Pellichoopulu'.  The story is about a modern day couple anchored down by their traditional roots. When fate plays havoc in their lives, they set off on a journey to find their dreams, face their fears and ultimately find true love.  Directed by Tharun Bhascker of Anukokunda and Sainma fame, the film stars Vijay Deverakonda and Ritu Varma.",0.902294,/ab2oH2oO9cZ5HCX96sQSkVRViMK.jpg,"[{'name': 'BigBen Films', 'id': 75835}, {'name': 'Vinoothna Geetha', 'id': 75836}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",29-07-16,5500000,124,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Pelli Choopulu,FALSE,7.8,4
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",,394051,tt5639650,zh,魔宫魅影,"A haunted theatre, filled with the vengeful spirits of a tragically-trapped performance troupe murdered in a fire 13 years ago, waits for the once-grand palatial playhouse to re-open with a new show - and bring in new victims.",0.510423,/cDYY91V7V4UJR8uSpXtTucZeDxU.jpg,"[{'name': 'Distribution Workshop', 'id': 76473}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",29-04-16,0,103,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,,Phantom of the Theatre,FALSE,6.4,4
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,394403,tt2524822,de,Schwestern,,0.014121,/ihu4JGg8MwPU3RxIOPcTGXKD3b2.jpg,"[{'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'ARD Degeto Film', 'id': 10947}, {'name': 'RheinFilm TV - und Medienproduktionsgesellschaft mbH', 'id': 77429}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",21-03-14,0,,[],Released,,Schwestern,FALSE,0,0
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,394415,tt5791222,en,Rachel Feinstein: Only Whores Wear Purple,"In Rachel Feinstein's first hour-long special, she brings her blunt humor to a variety of topics, including her love of Christian sleepovers and the purposelessness of dick pics. Feinstein embodies a variety of memorable characters like her terrifyingly mature middle school friend, her judgmental grandmother, and porn star Jenna Jameson.",0.061308,/wqylZa1Xg0poJS40uE00fqTNgVY.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",23-04-16,0,52,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Rachel Feinstein: Only Whores Wear Purple,FALSE,0,0
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,394822,tt1724597,en,London Town,A 14-year old boy’s life changes forever when his estranged mother introduces him to the music of The Clash in 1979 London.,1.957074,/f19Ei5nSFHGcv18vv2njTneYr2I.jpg,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'Culmination Productions', 'id': 86523}, {'name': 'dutch tilt film', 'id': 94402}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",03-08-17,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,London Town,FALSE,6.3,16
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,395531,tt3433160,en,Magicians: Life in the Impossible,"An average magician can entertain but a world-class artist can reawaken your faith in the impossible. In this utterly charming showbiz chronicle, four stellar magicians will amaze even the staunchest of skeptics. But for each of these virtuosos, true success seems illusory. Among them: Brian Gillis was Johnny Carson’s favourite close-up magician and a regular on The Tonight Show; David Minkin can levitate almost anything with his mind; and Jon Armstrong might be the best card trickster in the world—but none of them are satisfied. Each can captivate a crowd, but how long can they chase their dreams and at what cost? Following the artists on and off the stage, Magicians: Life in the Impossible captures the sacrifices, the obsessive drive, and the very real possibility of losing everything for the one true love of their lives.",0.285373,/1ldin8HpIDjDpCyXVcWsFTFf5pR.jpg,[],[],30-04-16,0,85,[],Released,,Magicians: Life in the Impossible,FALSE,6.6,7
FALSE,,1300000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://capsulethemovie.com/,395560,tt3108244,en,Capsule,"Guy is an experienced British fighter pilot who is in command of Britain's first manned mission to space. He has trained for this for three years at the height of the Cold War and now he is alone in space with a malfunctioning capsule. He has limited contact with the UK, some unusual communication with the US and some unorthodox communication with Roscosmos deep in Soviet Russia. Who will help him? Will he make the right choice?",1.823626,/zCFN0D2Ik0VAuxLylP3c0m4KFtO.jpg,"[{'name': 'Ecaveo Capital Partners', 'id': 77019}, {'name': 'Hermes Space Industries', 'id': 77020}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",23-12-15,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"One Man, One Mission, One Choice",Capsule,FALSE,5.2,26
FALSE,,0,"[{'id': 28, 'name': 'Action'}]",,395914,tt2365172,ru,Kuryer na Vostok,Two former orphans tied their fate with the mafia. One died and the other was arrested in the Central Asian town.,1.00E-06,/zI2JHLvvHK4QlBwOf4zTY33kTzf.jpg,"[{'name': 'Odessa Film Studios', 'id': 13852}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'UA', 'name': 'Ukraine'}]",07-09-91,0,88,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Courier to the East,FALSE,6,1
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,396152,tt4517738,en,Restoration,"During home renovations, a young couple release a fiery spirit seeking retribution. To save themselves and set the spirit free, they must uncover the dire truth. But nothing is as simple as it seems...",1.074124,/m1OS6cQHMPJ1U8VC8UyT38CtvK0.jpg,[],[],03-05-16,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Restoration,FALSE,5.3,11
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://gantzo.jp/,396263,tt5923962,ja,Gantz:O,"Somewhere in Tokyo, there is a room. In that room is a black sphere. Periodically, people who should otherwise have died are transferred to the room. There, the sphere gives them special suits and weapons, and sends them out on a mission to kill aliens here on Earth. While these missions take place, the rest of the world is largely oblivious to them. These missions are lethal - few participants survive them. The sphere calls the shots, and it's not the slightest bit nice. Its name... Gantz.",8.658666,/fF33nRbgvxNgTTPUuNqNsRPYmxZ.jpg,"[{'name': 'Digital Frontier', 'id': 3361}, {'name': 'Toho', 'id': 5897}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",14-10-16,2238600,95,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Gantz:O,FALSE,7.2,70
FALSE,,600000,"[{'id': 10751, 'name': 'Family'}]",https://www.facebook.com/RaisingtheBarMovie,396289,tt5274066,en,Raising the Bar,"16-year-old Kelly quits an elite gymnastics program and moves to Australia. To help out a new friend and show up an old rival she re-enters competitive gymnastics, she'll have to find a way to move forward while making amends with her past.",1.347996,/1zuR7AbsH2kD6Eib0yZnWH1Xo5e.jpg,"[{'name': 'Full Twisting Double Back', 'id': 76563}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",02-05-16,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Competition at its best!,Raising the Bar,FALSE,6,10
FALSE,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",http://www.hallmarkchannel.com/wedding-bells,396392,tt5670394,en,Wedding Bells,"Nick and Molly, commitment-phobic and busy professionals with little in common, are asked to be the best man and maid of honor at the wedding of their mutual friends, Amy and Jamie.",0.679815,/cWnSwDPOcf2buvB6TtUikjJxeEy.jpg,"[{'name': 'Reunion Pictures', 'id': 3039}, {'name': 'The Hallmark Channel', 'id': 6425}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",03-06-16,0,84,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Wedding Bells,FALSE,5.5,3
FALSE,,8820000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.wellgousa.com/theatrical/train-to-busan,396535,tt5700672,ko,부산행,"Martial law is declared when a mysterious viral outbreak pushes Korea into a state of emergency. Those on an express train to Busan, a city that has successfully fended off the viral outbreak, must fight for their own survival…",22.685169,/qWOkfCgioLEf3Km9OWva93RYWAc.jpg,"[{'name': 'NEW', 'id': 20064}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",20-07-16,2129768,118,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Life-or-death survival begins,Train to Busan,FALSE,7.7,984
FALSE,,430000,"[{'id': 99, 'name': 'Documentary'}]",http://www.brexitthemovie.com/,397403,tt5724616,en,Brexit: The Movie,"A feature-length documentary to show why Britain should vote to LEAVE the EU - and would thrive outside of it.  Brexit: The Movie spells out the danger of staying part of the EU. Is it safe to give a remote government beyond our control the power to make laws? Is it safe to tie ourselves to countries which are close to financial ruin, drifting towards scary political extremism, and suffering long-term, self-inflicted economic decline?",0.203742,/31gnW5UCXKZO4sby1Gh6uI9mnHX.jpg,"[{'name': 'Wag TV', 'id': 20588}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",11-05-16,0,71,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Exposing the EU racket & making the case for a prosperous, independent Britain.",Brexit: The Movie,FALSE,6.3,3
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,397442,tt3155328,en,Win It All,A gambling addict faces a conflict when entrusted with keeping a bunch of money that isn't his.,4.096366,/aEc69JY0azD9PwYtwS2RFwoyFOT.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11-03-17,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Win It All,FALSE,5.7,61
FALSE,,0,"[{'id': 10402, 'name': 'Music'}]",http://www.kissmycinema.com/,397914,tt4230706,en,KISS: Rocks Vegas,"For one night only. On 25 May 2016 Film of KISS' 9 day run of concerts at the Hard Rock Cafe in Las Vegas, Nevada in November 2014. Including exclusive behind the scenes footage. One night only.",0.178388,/42p2bUSkSNnm4Gj8OlPhhrOseZh.jpg,[],[],25-05-16,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,KISS: Rocks Vegas,FALSE,0,0
FALSE,,0,[],,398395,tt5699202,en,Timecode,"Luna and Diego are the parking lot security guards. Diego does the night shift, and Luna works by day.",0.587178,/nhIo3dWwyP6hiHjMioUCTp0Zo5n.jpg,[],"[{'iso_3166_1': 'ES', 'name': 'Spain'}]",18-05-16,0,15,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Timecode,FALSE,8.6,7
FALSE,,4696772,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",http://sonyclassics.com/callmebyyourname/,398818,tt5726616,en,Call Me by Your Name,"Elio Perlman is spending the summer with his family at their vacation home in Lombardy, Italy. When his father hires a handsome doctoral student, the curious 17-year-old finds himself developing a growing attraction to the young man.",4.300874,/tcNniniS4rfqrLH0oORikJfnIwY.jpg,"[{'name': 'Sony Pictures Classics', 'id': 58}, {'name': 'La Cinéfacture', 'id': 16017}, {'name': 'Ministero per i Beni e le Attività Culturali (MiBAC)', 'id': 29223}, {'name': 'RT Features', 'id': 30666}, {'name': 'Frenesy Film Company', 'id': 46344}, {'name': ""Water's End Productions"", 'id': 88564}, {'name': 'M.Y.R.A. Entertainment', 'id': 88565}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",27-10-17,0,130,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Call Me by Your Name,FALSE,0,18
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,399802,tt5708082,en,Alonzo Bodden: Historically Incorrect,Alonzo Bodden returns with a comedic look at the historical inaccuracies of the present and past in an all-new stand-up comedy event that exposes the hypocrisy - and hilarity - of modern day culture.,0.331367,/s56VAqrJjtR2cM11lGnhezugYK7.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",19-02-16,0,61,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Alonzo Bodden: Historically Incorrect,FALSE,8,1
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,400247,tt5815940,te,జెంటిల్మేన్,"Two girls, Catherine and Aishwarya, meet on a flight and become friends. They share stories about their respective boyfriends, and Catherine is shocked to find that the man she is dating is a lookalike of Aishwarya's boyfriend. Even more shocking is the fact that when she reaches home, she finds out that her boyfriend has died in a car crash. Catherine decides to investigate the lookalike boyfriend and uncovers a thrilling mystery.",0.40596,/5VdRsg1jXawBfV7Bb08C6qcN9i2.jpg,"[{'name': 'Sridevi Movies', 'id': 77578}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",17-06-16,0,152,"[{'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Gentleman,FALSE,8.5,2
