RefID,OrderID,OrderDate,CompanyName,ContactName,City,Country,ProductName,CategoryName,QuantityPerUnit,SalePrice,Quantity,SaleDiscount,CostPrice
101938,10999,03-Jan-2015,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,20,0.05, 9.65 
101939,10999,03-Jan-2015,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,15,0.05, 53.00 
101940,10999,03-Jan-2015,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,21,0.05, 13.00 
101941,11000,06-Jan-2015,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Chef Anton's Cajun Seasoning,Condiments,48 - 6 oz jars,22.00,25,0.25, 22.00 
101942,11000,06-Jan-2015,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,30,0.25, 4.50 
101943,11000,06-Jan-2015,Rattlesnake Canyon Grocery,Paula Wilson,Albuquerque,USA,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,30,0.00, 13.00 
101944,11001,06-Jan-2015,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Uncle Bob's Organic Dried Pears,Produce,12 - 1 lb pkgs.,30.00,60,0.00, 30.00 
101945,11001,06-Jan-2015,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Gustaf's Knäckebröd,Grains/Cereals,24 - 500 g pkgs.,21.00,25,0.00, 21.00 
101946,11001,06-Jan-2015,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Spegesild,Seafood,4 - 450 g glasses,12.00,25,0.00, 12.00 
101947,11001,06-Jan-2015,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,6,0.00, 24.00 
101948,11002,06-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Konbu,Seafood,2 kg box,6.00,56,0.00, 6.00 
101949,11002,06-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,15,0.15, 18.00 
101950,11002,06-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,24,0.15, 14.00 
101951,11002,06-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,40,0.00, 24.00 
101952,11003,06-Jan-2015,The Cracker Box,Liu Wong,Butte,USA,Chai,Beverages,10 boxes x 20 bags,18.00,4,0.00, 18.00 
101953,11003,06-Jan-2015,The Cracker Box,Liu Wong,Butte,USA,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,10,0.00, 18.40 
101954,11003,06-Jan-2015,The Cracker Box,Liu Wong,Butte,USA,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,10,0.00, 7.00 
101955,11004,07-Jan-2015,Maison Dewey,Catherine Dewey,Bruxelles,Belgium,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,6,0.00, 31.23 
101956,11004,07-Jan-2015,Maison Dewey,Catherine Dewey,Bruxelles,Belgium,Lakkalikööri,Beverages,500 ml,18.00,6,0.00, 18.00 
101957,11005,07-Jan-2015,Wilman Kala,Matti Karttunen,Helsinki,Finland,Chai,Beverages,10 boxes x 20 bags,18.00,2,0.00, 18.00 
101958,11005,07-Jan-2015,Wilman Kala,Matti Karttunen,Helsinki,Finland,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,10,0.00, 55.00 
101959,11006,07-Jan-2015,Great Lakes Food Market,Howard Snyder,Eugene,USA,Chai,Beverages,10 boxes x 20 bags,18.00,8,0.00, 18.00 
101960,11006,07-Jan-2015,Great Lakes Food Market,Howard Snyder,Eugene,USA,Thüringer Rostbratwurst,Meat/Poultry,50 bags x 30 sausgs.,123.79,2,0.25, 123.79 
101961,11007,08-Jan-2015,Princesa Isabel Vinhos,Isabel de Castro,Lisboa,Portugal,Northwoods Cranberry Sauce,Condiments,12 - 12 oz jars,40.00,30,0.00, 40.00 
101962,11007,08-Jan-2015,Princesa Isabel Vinhos,Isabel de Castro,Lisboa,Portugal,Thüringer Rostbratwurst,Meat/Poultry,50 bags x 30 sausgs.,123.79,10,0.00, 123.79 
101963,11007,08-Jan-2015,Princesa Isabel Vinhos,Isabel de Castro,Lisboa,Portugal,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,14,0.00, 14.00 
101964,11008,08-Jan-2015,Ernst Handel,Roland Mendel,Graz,Austria,Rössle Sauerkraut,Produce,25 - 825 g cans,45.60,70,0.05, 45.60 
101965,11008,08-Jan-2015,Ernst Handel,Roland Mendel,Graz,Austria,Sasquatch Ale,Beverages,24 - 12 oz bottles,14.00,90,0.05, 14.00 
101966,11008,08-Jan-2015,Ernst Handel,Roland Mendel,Graz,Austria,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,21,0.00, 21.50 
101967,11009,08-Jan-2015,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,12,0.00, 4.50 
101968,11009,08-Jan-2015,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,18,0.25, 19.00 
101969,11009,08-Jan-2015,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,9,0.00, 34.00 
101970,11010,09-Jan-2015,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Uncle Bob's Organic Dried Pears,Produce,12 - 1 lb pkgs.,30.00,20,0.00, 30.00 
101971,11010,09-Jan-2015,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,10,0.00, 4.50 
101972,11011,09-Jan-2015,Alfreds Futterkiste,Maria Anders,Berlin,Germany,Escargots de Bourgogne,Seafood,24 pieces,13.25,40,0.05, 13.25 
101973,11011,09-Jan-2015,Alfreds Futterkiste,Maria Anders,Berlin,Germany,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,20,0.00, 21.50 
101974,11012,09-Jan-2015,Frankenversand,Peter Franken,München,Germany,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,9.20,50,0.05, 9.20 
101975,11012,09-Jan-2015,Frankenversand,Peter Franken,München,Germany,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,36,0.05, 34.00 
101976,11012,09-Jan-2015,Frankenversand,Peter Franken,München,Germany,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,60,0.05, 21.50 
101977,11013,09-Jan-2015,Romero y tomillo,Alejandra Camino,Madrid,Spain,Tunnbröd,Grains/Cereals,12 - 250 g pkgs.,9.00,10,0.00, 9.00 
101978,11013,09-Jan-2015,Romero y tomillo,Alejandra Camino,Madrid,Spain,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,4,0.00, 14.00 
101979,11013,09-Jan-2015,Romero y tomillo,Alejandra Camino,Madrid,Spain,Røgede sild,Seafood,1k pkg.,9.50,20,0.00, 9.50 
101980,11013,09-Jan-2015,Romero y tomillo,Alejandra Camino,Madrid,Spain,Scottish Longbreads,Confections,10 boxes x 8 pieces,12.50,2,0.00, 12.50 
101981,11014,10-Jan-2015,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,28,0.10, 9.65 
101982,11015,10-Jan-2015,Santé Gourmet,Jonas Bergulfsen,Stavern,Norway,Nord-Ost Matjeshering,Seafood,10 - 200 g glasses,25.89,15,0.00, 25.89 
101983,11015,10-Jan-2015,Santé Gourmet,Jonas Bergulfsen,Stavern,Norway,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,18,0.00, 13.00 
101984,11016,10-Jan-2015,Around the Horn,Thomas Hardy,London,UK,Gorgonzola Telino,Dairy Products,12 - 100 g pkgs,12.50,15,0.00, 12.50 
101985,11016,10-Jan-2015,Around the Horn,Thomas Hardy,London,UK,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,16,0.00, 19.00 
101986,11017,13-Jan-2015,Ernst Handel,Roland Mendel,Graz,Austria,Aniseed Syrup,Condiments,12 - 550 ml bottles,10.00,25,0.00, 10.00 
101987,11017,13-Jan-2015,Ernst Handel,Roland Mendel,Graz,Austria,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,110,0.00, 55.00 
101988,11017,13-Jan-2015,Ernst Handel,Roland Mendel,Graz,Austria,Outback Lager,Beverages,24 - 355 ml bottles,15.00,30,0.00, 15.00 
101989,11018,13-Jan-2015,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Queso Manchego La Pastora,Dairy Products,10 - 500 g pkgs.,38.00,20,0.00, 38.00 
101990,11018,13-Jan-2015,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,10,0.00, 62.50 
101991,11018,13-Jan-2015,Lonesome Pine Restaurant,Fran Wilson,Portland,USA,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,5,0.00, 38.00 
101992,11019,13-Jan-2015,Rancho grande,Sergio Gutiérrez,Buenos Aires,Argentina,Spegesild,Seafood,4 - 450 g glasses,12.00,3,0.00, 12.00 
101993,11019,13-Jan-2015,Rancho grande,Sergio Gutiérrez,Buenos Aires,Argentina,Maxilaku,Confections,24 - 50 g pkgs.,20.00,2,0.00, 20.00 
101994,11020,14-Jan-2015,Ottilies Käseladen,Henriette Pfalzheim,Köln,Germany,Ikura,Seafood,12 - 200 ml jars,31.00,24,0.15, 31.00 
101995,11021,14-Jan-2015,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Chang,Beverages,24 - 12 oz bottles,19.00,11,0.25, 19.00 
101996,11021,14-Jan-2015,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Sir Rodney's Marmalade,Confections,30 gift boxes,81.00,15,0.00, 81.00 
101997,11021,14-Jan-2015,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,63,0.00, 31.23 
101998,11021,14-Jan-2015,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,44,0.25, 53.00 
101999,11021,14-Jan-2015,QUICK-Stop,Horst Kloss,Cunewalde,Germany,Mozzarella di Giovanni,Dairy Products,24 - 200 g pkgs.,34.80,35,0.00, 34.80 
102000,11022,14-Jan-2015,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Teatime Chocolate Biscuits,Confections,10 boxes x 12 pieces,9.20,35,0.00, 9.20 
102001,11022,14-Jan-2015,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,30,0.00, 36.00 
102002,11023,14-Jan-2015,B's Beverages,Victoria Ashworth,London,UK,Uncle Bob's Organic Dried Pears,Produce,12 - 1 lb pkgs.,30.00,4,0.00, 30.00 
102003,11023,14-Jan-2015,B's Beverages,Victoria Ashworth,London,UK,Ipoh Coffee,Beverages,16 - 500 g tins,46.00,30,0.00, 46.00 
102004,11024,15-Jan-2015,Eastern Connection,Ann Devon,London,UK,Gumbär Gummibärchen,Confections,100 - 250 g bags,31.23,12,0.00, 31.23 
102005,11024,15-Jan-2015,Eastern Connection,Ann Devon,London,UK,Geitost,Dairy Products,500 g,2.50,30,0.00, 2.50 
102006,11024,15-Jan-2015,Eastern Connection,Ann Devon,London,UK,Louisiana Fiery Hot Pepper Sauce,Condiments,32 - 8 oz bottles,21.05,21,0.00, 21.05 
102007,11024,15-Jan-2015,Eastern Connection,Ann Devon,London,UK,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,50,0.00, 21.50 
102008,11025,15-Jan-2015,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Chai,Beverages,10 boxes x 20 bags,18.00,10,0.10, 18.00 
102009,11025,15-Jan-2015,Wartian Herkku,Pirkko Koskitalo,Oulu,Finland,Konbu,Seafood,2 kg box,6.00,20,0.10, 6.00 
102010,11026,15-Jan-2015,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,8,0.00, 62.50 
102011,11026,15-Jan-2015,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,10,0.00, 53.00 
102012,11027,16-Jan-2015,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,30,0.25, 4.50 
102013,11027,16-Jan-2015,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Tarte au sucre,Confections,48 pies,49.30,21,0.25, 49.30 
102014,11028,16-Jan-2015,Königlich Essen,Philip Cramer,Brandenburg,Germany,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,35,0.00, 24.00 
102015,11028,16-Jan-2015,Königlich Essen,Philip Cramer,Brandenburg,Germany,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,24,0.00, 55.00 
102016,11029,16-Jan-2015,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Gnocchi di nonna Alice,Grains/Cereals,24 - 250 g pkgs.,38.00,20,0.00, 38.00 
102017,11029,16-Jan-2015,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Vegie-spread,Condiments,15 - 625 g jars,43.90,12,0.00, 43.90 
102018,11030,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Chang,Beverages,24 - 12 oz bottles,19.00,100,0.25, 19.00 
102019,11030,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Chef Anton's Gumbo Mix,Condiments,36 boxes,21.35,70,0.00, 21.35 
102020,11030,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Thüringer Rostbratwurst,Meat/Poultry,50 bags x 30 sausgs.,123.79,60,0.25, 123.79 
102021,11030,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,100,0.25, 55.00 
102022,11031,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Chai,Beverages,10 boxes x 20 bags,18.00,45,0.00, 18.00 
102023,11031,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Konbu,Seafood,2 kg box,6.00,80,0.00, 6.00 
102024,11031,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,21,0.00, 4.50 
102025,11031,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Wimmers gute Semmelknödel,Grains/Cereals,20 bags x 4 pieces,33.25,20,0.00, 33.25 
102026,11031,17-Jan-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,16,0.00, 21.50 
102027,11032,17-Jan-2015,White Clover Markets,Karl Jablonski,Seattle,USA,Inlagd Sill,Seafood,24 - 250 g  jars,19.00,35,0.00, 19.00 
102028,11032,17-Jan-2015,White Clover Markets,Karl Jablonski,Seattle,USA,Côte de Blaye,Beverages,12 - 75 cl bottles,263.50,25,0.00, 263.50 
102029,11032,17-Jan-2015,White Clover Markets,Karl Jablonski,Seattle,USA,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,30,0.00, 55.00 
102030,11033,17-Jan-2015,Richter Supermarkt,Michael Holz,Genève,Switzerland,Perth Pasties,Meat/Poultry,48 pieces,32.80,70,0.10, 32.80 
102031,11033,17-Jan-2015,Richter Supermarkt,Michael Holz,Genève,Switzerland,Gudbrandsdalsost,Dairy Products,10 kg pkg.,36.00,36,0.10, 36.00 
102032,11034,20-Jan-2015,Old World Delicatessen,Rene Phillips,Anchorage,USA,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,15,0.10, 10.00 
102033,11034,20-Jan-2015,Old World Delicatessen,Rene Phillips,Anchorage,USA,Gula Malacca,Condiments,20 - 2 kg bags,19.45,12,0.00, 19.45 
102034,11034,20-Jan-2015,Old World Delicatessen,Rene Phillips,Anchorage,USA,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,6,0.00, 28.50 
102035,11035,20-Jan-2015,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Chai,Beverages,10 boxes x 20 bags,18.00,10,0.00, 18.00 
102036,11035,20-Jan-2015,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,60,0.00, 18.00 
102037,11035,20-Jan-2015,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Singaporean Hokkien Fried Mee,Grains/Cereals,32 - 1 kg pkgs.,14.00,30,0.00, 14.00 
102038,11035,20-Jan-2015,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Tourtière,Meat/Poultry,16 pies,7.45,10,0.00, 7.45 
102039,11036,20-Jan-2015,Drachenblut Delikatessen,Sven Ottlieb,Aachen,Germany,Konbu,Seafood,2 kg box,6.00,7,0.00, 6.00 
102040,11036,20-Jan-2015,Drachenblut Delikatessen,Sven Ottlieb,Aachen,Germany,Raclette Courdavault,Dairy Products,5 kg pkg.,55.00,30,0.00, 55.00 
102041,11037,21-Jan-2015,Godos Cocina Típica,José Pedro Freyre,Sevilla,Spain,Outback Lager,Beverages,24 - 355 ml bottles,15.00,4,0.00, 15.00 
102042,11038,21-Jan-2015,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,5,0.20, 18.40 
102043,11038,21-Jan-2015,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Filo Mix,Grains/Cereals,16 - 2 kg boxes,7.00,2,0.00, 7.00 
102044,11038,21-Jan-2015,Suprêmes délices,Pascale Cartrain,Charleroi,Belgium,Fløtemysost,Dairy Products,10 - 500 g pkgs.,21.50,30,0.00, 21.50 
102045,11039,21-Jan-2015,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Rössle Sauerkraut,Produce,25 - 825 g cans,45.60,20,0.00, 45.60 
102046,11039,21-Jan-2015,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,24,0.00, 18.00 
102047,11039,21-Jan-2015,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Maxilaku,Confections,24 - 50 g pkgs.,20.00,60,0.00, 20.00 
102048,11039,21-Jan-2015,LINO-Delicateses,Felipe Izquierdo,I. de Margarita,Venezuela,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,19.50,28,0.00, 19.50 
102049,11040,22-Jan-2015,Great Lakes Food Market,Howard Snyder,Eugene,USA,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,20,0.00, 10.00 
102050,11041,22-Jan-2015,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Chang,Beverages,24 - 12 oz bottles,19.00,30,0.20, 19.00 
102051,11041,22-Jan-2015,Chop-suey Chinese,Yang Wang,Bern,Switzerland,Vegie-spread,Condiments,15 - 625 g jars,43.90,30,0.00, 43.90 
102052,11042,22-Jan-2015,Comércio Mineiro,Pedro Afonso,São Paulo,Brazil,Gula Malacca,Condiments,20 - 2 kg bags,19.45,15,0.00, 19.45 
102053,11042,22-Jan-2015,Comércio Mineiro,Pedro Afonso,São Paulo,Brazil,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,4,0.00, 28.50 
102054,11043,22-Jan-2015,Spécialités du monde,Dominique Perrier,Paris,France,Queso Cabrales,Dairy Products,1 kg pkg.,21.00,10,0.00, 21.00 
102055,11044,23-Jan-2015,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Warszawa,Poland,Tarte au sucre,Confections,48 pies,49.30,12,0.00, 49.30 
102056,11045,23-Jan-2015,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Geitost,Dairy Products,500 g,2.50,15,0.00, 2.50 
102057,11045,23-Jan-2015,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,24,0.00, 53.00 
102058,11046,23-Jan-2015,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Queso Manchego La Pastora,Dairy Products,10 - 500 g pkgs.,38.00,20,0.05, 38.00 
102059,11046,23-Jan-2015,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Mascarpone Fabioli,Dairy Products,24 - 200 g pkgs.,32.00,15,0.05, 32.00 
102060,11046,23-Jan-2015,Die Wandernde Kuh,Rita Müller,Stuttgart,Germany,Steeleye Stout,Beverages,24 - 12 oz bottles,18.00,18,0.05, 18.00 
102061,11047,24-Jan-2015,Eastern Connection,Ann Devon,London,UK,Chai,Beverages,10 boxes x 20 bags,18.00,25,0.25, 18.00 
102062,11047,24-Jan-2015,Eastern Connection,Ann Devon,London,UK,Chef Anton's Gumbo Mix,Condiments,36 boxes,21.35,30,0.25, 21.35 
102063,11048,24-Jan-2015,Bottom-Dollar Markets,Elizabeth Lincoln,Tsawassen,Canada,Scottish Longbreads,Confections,10 boxes x 8 pieces,12.50,42,0.00, 12.50 
102064,11049,24-Jan-2015,Gourmet Lanchonetes,André Fonseca,Campinas,Brazil,Chang,Beverages,24 - 12 oz bottles,19.00,10,0.20, 19.00 
102065,11049,24-Jan-2015,Gourmet Lanchonetes,André Fonseca,Campinas,Brazil,Queso Manchego La Pastora,Dairy Products,10 - 500 g pkgs.,38.00,4,0.20, 38.00 
102066,11050,27-Jan-2015,Folk och fä HB,Maria Larsson,Bräcke,Sweden,Lakkalikööri,Beverages,500 ml,18.00,50,0.10, 18.00 
102067,11051,27-Jan-2015,La maison d'Asie,Annette Roulet,Toulouse,France,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,10,0.20, 4.50 
102068,11052,27-Jan-2015,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Ipoh Coffee,Beverages,16 - 500 g tins,46.00,30,0.20, 46.00 
102069,11052,27-Jan-2015,Hanari Carnes,Mario Pontes,Rio de Janeiro,Brazil,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,10,0.20, 28.50 
102070,11053,27-Jan-2015,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Carnarvon Tigers,Seafood,16 kg pkg.,62.50,35,0.20, 62.50 
102071,11053,27-Jan-2015,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Mascarpone Fabioli,Dairy Products,24 - 200 g pkgs.,32.00,20,0.00, 32.00 
102072,11053,27-Jan-2015,Piccolo und mehr,Georg Pipps,Salzburg,Austria,Wimmers gute Semmelknödel,Grains/Cereals,20 bags x 4 pieces,33.25,25,0.20, 33.25 
102073,11054,28-Jan-2015,Cactus Comidas para llevar,Patricio Simpson,Buenos Aires,Argentina,Geitost,Dairy Products,500 g,2.50,10,0.00, 2.50 
102074,11054,28-Jan-2015,Cactus Comidas para llevar,Patricio Simpson,Buenos Aires,Argentina,Laughing Lumberjack Lager,Beverages,24 - 12 oz bottles,14.00,20,0.00, 14.00 
102075,11055,28-Jan-2015,HILARIÓN-Abastos,Carlos Hernández,San Cristóbal,Venezuela,Guaraná Fantástica,Beverages,12 - 355 ml cans,4.50,15,0.00, 4.50 
102076,11055,28-Jan-2015,HILARIÓN-Abastos,Carlos Hernández,San Cristóbal,Venezuela,NuNuCa Nuß-Nougat-Creme,Confections,20 - 450 g glasses,14.00,15,0.00, 14.00 
102077,11055,28-Jan-2015,HILARIÓN-Abastos,Carlos Hernández,San Cristóbal,Venezuela,Manjimup Dried Apples,Produce,50 - 300 g pkgs.,53.00,20,0.00, 53.00 
102078,11055,28-Jan-2015,HILARIÓN-Abastos,Carlos Hernández,San Cristóbal,Venezuela,Ravioli Angelo,Grains/Cereals,24 - 250 g pkgs.,19.50,20,0.00, 19.50 
102079,11056,28-Jan-2015,Eastern Connection,Ann Devon,London,UK,Uncle Bob's Organic Dried Pears,Produce,12 - 1 lb pkgs.,30.00,40,0.00, 30.00 
102080,11056,28-Jan-2015,Eastern Connection,Ann Devon,London,UK,Pâté chinois,Meat/Poultry,24 boxes x 2 pies,24.00,35,0.00, 24.00 
102081,11056,28-Jan-2015,Eastern Connection,Ann Devon,London,UK,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,50,0.00, 34.00 
102082,11057,29-Jan-2015,North/South,Simon Crowther,London,UK,Outback Lager,Beverages,24 - 355 ml bottles,15.00,3,0.00, 15.00 
102083,11058,29-Jan-2015,Blauer See Delikatessen,Hanna Moos,Mannheim,Germany,Sir Rodney's Scones,Confections,24 pkgs. x 4 pieces,10.00,3,0.00, 10.00 
102084,11058,29-Jan-2015,Blauer See Delikatessen,Hanna Moos,Mannheim,Germany,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,21,0.00, 34.00 
102085,11058,29-Jan-2015,Blauer See Delikatessen,Hanna Moos,Mannheim,Germany,Sirop d'érable,Condiments,24 - 500 ml bottles,28.50,4,0.00, 28.50 
102086,11059,29-Jan-2015,Ricardo Adocicados,Janete Limeira,Rio de Janeiro,Brazil,Konbu,Seafood,2 kg box,6.00,30,0.00, 6.00 
102087,11059,29-Jan-2015,Ricardo Adocicados,Janete Limeira,Rio de Janeiro,Brazil,Alice Mutton,Meat/Poultry,20 - 1 kg tins,39.00,12,0.00, 39.00 
102088,11059,29-Jan-2015,Ricardo Adocicados,Janete Limeira,Rio de Janeiro,Brazil,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,35,0.00, 34.00 
102089,11060,30-Jan-2015,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,4,0.00, 34.00 
102090,11060,30-Jan-2015,Franchi S.p.A.,Paolo Accorti,Torino,Italy,Original Frankfurter grüne Soße,Condiments,12 boxes,13.00,10,0.00, 13.00 
102091,11061,30-Jan-2015,Great Lakes Food Market,Howard Snyder,Eugene,USA,Camembert Pierrot,Dairy Products,15 - 300 g rounds,34.00,15,0.00, 34.00 
102092,11062,30-Jan-2015,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Perth Pasties,Meat/Poultry,48 pieces,32.80,10,0.20, 32.80 
102093,11062,30-Jan-2015,Reggiani Caseifici,Maurizio Moroni,Reggio Emilia,Italy,Outback Lager,Beverages,24 - 355 ml bottles,15.00,12,0.20, 15.00 
102094,11063,30-Jan-2015,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Sasquatch Ale,Beverages,24 - 12 oz bottles,14.00,30,0.00, 14.00 
102095,11063,30-Jan-2015,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Boston Crab Meat,Seafood,24 - 4 oz tins,18.40,40,0.10, 18.40 
102096,11063,30-Jan-2015,Hungry Owl All-Night Grocers,Patricia McKenna,Cork,Ireland,Jack's New England Clam Chowder,Seafood,12 - 12 oz cans,9.65,30,0.10, 9.65 
102097,11064,01-Feb-2015,Save-a-lot Markets,Jose Pavarotti,Boise,USA,Alice Mutton,Meat/Poultry,20 - 1 kg tins,39.00,77,0.10, 39.00 
