RecDate,Mkt,Series,Sector,Symbol,NameOfTheSecurityInNse,PrevClose,OpenPrice,HighPrice,LowPrice,ClosePrice,TradeValue,TradeQty,IndSec,CoprInd,Trades,52W_High,52W_Low
12/19/2014,N,EQ,Cement,ACC,ACC LIMITED,1379.95,1387,1400.4,1376,1380.4,715887582.4,514987,Y, ,13005,1564.65,970.15
12/19/2014,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,223.95,224.7,227.5,222,225.15,543091524.1,2410322,Y, ,25256,243.8,150.1
12/19/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,744.95,756.95,759.65,728,733,1419166706,1902149,Y, ,46750,809.6,460.2
12/19/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,487.95,496.9,496.9,488.3,490.25,1569029243,3189647,Y, ,37517,2043.05,369.05
12/19/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2503.15,2505.8,2524.2,2454.25,2473.55,707147189.2,283580,Y, ,11682,2695,1793.2
12/19/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1055.15,1067,1072,1034.5,1040.4,963565826.6,914197,Y, ,21667,1124.95,511.15
12/19/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,348.2,348.55,348.85,335.8,343.1,1724128584,5042121,Y, ,44959,420,281.9
12/19/2014,N,EQ,CapGoods,BHEL,BHEL,257.35,261,265.7,258.1,259.05,1160735384,4437559,Y, ,57398,291.5,145.55
12/19/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,653.3,655.8,667,648.55,653.75,856527214.9,1298437,Y, ,36666,785,316.05
12/19/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,239.4,239,243.8,236.9,240.45,513197848.7,2127107,Y, ,22462,386,228.05
12/19/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,625.35,632,634.45,616.85,618.95,784935939.3,1260103,Y, ,32872,673,366.5
12/19/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,367.55,372,379.55,367,376,1316537308,3499013,Y, ,47973,423.7,240.3
12/19/2014,N,EQ,Housing,DLF,DLF LIMITED,135.9,136.5,138.9,129.4,132,1681786789,12660303,Y, ,72396,242.95,100.1
12/19/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3151.25,3180,3220,3165.1,3199.45,1523042452,476395,Y, ,27907,3666.25,2246.5
12/19/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,434,437,440.6,431.05,435.1,484100373.2,1113076,Y, ,24734,551.9,332
12/19/2014,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3330.25,3345.4,3390,3336,3375.9,112411608.6,33345,Y, ,3654,3789,2426.35
12/19/2014,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1554.25,1564.3,1601,1545.55,1589.2,1590436557,1012899,Y, ,44657,1776.25,1167.9
12/19/2014,N,EQ,FinSrvc,HDFC,HDFC LTD,1098.2,1108.75,1120,1100,1114.95,3268448919,2933314,Y, ,105834,1177.8,755
12/19/2014,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,934.05,945.05,949,932.5,941.45,1438750576,1528527,Y, ,25080,965.9,616.8
12/19/2014,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3065.45,3097,3148.85,3040.05,3074.1,3410149876,1100472,Y, ,54564,3269.95,1907.1
12/19/2014,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,152.95,152,158.5,152,157.8,1805030039,11532006,Y, ,50228,198.9,96.7
12/19/2014,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,765.95,771,771,750,755.15,872563298,1147950,Y, ,26537,829.75,537.2
12/19/2014,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,345.75,349,357.5,346.75,356,8029343957,22731610,Y, ,140201,1798.15,319.2
12/19/2014,N,EQ,FinSrvc,IDFC,IDFC LIMITED,154.6,155.5,157.9,155,155.5,632060222,4041871,Y, ,21915,166.65,88.05
12/19/2014,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,773.5,777.2,785.2,769.15,770.6,572523316.8,736723,Y, ,12140,799.25,369.5
12/19/2014,N,EQ,InfoTech,INFY,INFOSYS LIMITED,1965.9,1997.6,2008,1986,1998.65,7132546914,3573658,Y, ,110672,4402.2,1896.3
12/19/2014,N,EQ,Tobacco,ITC,ITC LTD,374.85,375.95,375.95,367.5,368.8,2333698247,6283709,Y, ,70179,400.3,310.35
12/19/2014,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,138.6,139,141.25,135.1,137,674925138.1,4894689,Y, ,44592,351,125.1
12/19/2014,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1252.05,1260.1,1266.15,1232,1236.3,2345249036,1877841,Y, ,25715,1315.5,630.5
12/19/2014,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1506.4,1523.65,1546.7,1518,1535.15,3489655222,2271350,Y, ,93830,1776.6,951.5
12/19/2014,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1425.55,1430.35,1439.8,1413.2,1418.05,402986411.6,282663,Y, ,12993,1497.5,855.4
12/19/2014,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1212.25,1222,1252,1219.35,1222.25,884343767.1,717650,Y, ,44467,1433.7,846.6
12/19/2014,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3385.3,3401,3462,3350.25,3359.4,1613018181,473560,Y, ,29148,3462,1540.4
12/19/2014,N,EQ,Metals,NMDC,NMDC LTD.,139.4,140,142.9,139.1,140.65,615298399.2,4377773,Y, ,29608,196,123.1
12/19/2014,N,EQ,Power,NTPC,NTPC LTD,132.95,134,136.35,132.85,135.5,702762898.5,5207759,Y, ,37469,168.9,110.65
12/19/2014,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,344.95,347.05,354,344.05,349.45,1414055306,4048089,Y, ,73372,471.85,264.15
12/19/2014,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,226,230.95,230.95,222.6,224.05,901292894.2,3976054,Y, ,35228,1135.1,221.05
12/19/2014,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,131.6,132.65,136.15,130.5,135.8,365222500.5,2725413,Y, ,18930,150.9,93.25
12/19/2014,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,880.1,885.1,908.4,882.5,900.55,4126518156,4588473,Y, ,107582,1145.25,793.1
12/19/2014,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,307.1,311.55,312,303.5,304.15,4341351271,14130478,Y, ,128865,2979,287
12/19/2014,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,203.75,206.1,211.4,205.8,208.25,915747947.4,4383683,Y, ,47532,318.3,168.85
12/19/2014,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,812,816.2,820,804.3,807.85,1490215019,1835976,Y, ,63542,932.5,552.55
12/19/2014,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,484.9,490.3,497.8,484.15,485.9,2268602553,4616429,Y, ,73032,550.7,332.1
12/19/2014,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,81.4,82.55,83.9,80.9,83.4,381407588.1,4597905,Y, ,17448,115.6,71.4
12/19/2014,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,401.6,405.6,411.1,403,405.45,1884909263,4630339,Y, ,75034,579.9,332
12/19/2014,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2460.7,2471.3,2523.75,2468,2510.55,2382141487,951565,Y, ,57351,2839.7,1999.5
12/19/2014,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2549.4,2565.3,2606.55,2562.05,2579.4,1205460124,465957,Y, ,23882,2734,1676.35
12/19/2014,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2446.55,2450.3,2514.7,2450,2498.35,393037633.3,157752,Y, ,17362,2872,1634
12/19/2014,N,EQ,InfoTech,WIPRO,WIPRO LTD,537.95,544.4,554.55,544,550.55,935813170,1702620,Y, ,35612,621.9,474.7
12/19/2014,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,376.3,381,388.95,376.85,381.05,1572785733,4097398,Y, ,46132,402.4,254.15
12/22/2014,N,EQ,Cement,ACC,ACC LIMITED,1380.4,1385.1,1388.55,1376.45,1383.5,479316303.2,346925,Y, ,7891,1564.65,970.15
12/22/2014,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,225.15,224.35,229.65,224.35,228.85,371965805.8,1636467,Y, ,30279,243.8,150.1
12/22/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,733,731.2,747.7,731.2,745.55,765047645.7,1029222,Y, ,40662,809.6,460.2
12/22/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,490.25,491.4,500.75,486.5,498.3,1385896645,2813921,Y, ,49617,2043.05,369.05
12/22/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2473.55,2510,2510,2453.1,2477.3,697328695.3,281967,Y, ,21381,2695,1793.2
12/22/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1040.4,1043.2,1059,1032.55,1055.4,627589018.2,601103,Y, ,19296,1124.95,511.15
12/22/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,343.1,344.95,349.65,344,348.8,1073749628,3084702,Y, ,47311,420,281.9
12/22/2014,N,EQ,CapGoods,BHEL,BHEL,259.05,259.65,267,259.1,265.95,1205970974,4548629,Y, ,44578,291.5,145.55
12/22/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,653.75,651.55,658.35,645.15,655.25,322248898.6,494786,Y, ,13360,785,316.05
12/22/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,240.45,244,249.8,242.7,248.7,514624812.1,2081270,Y, ,29797,386,228.05
12/22/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,618.95,621.1,622.8,614,618.25,464671638.2,751698,Y, ,18808,673,366.5
12/22/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,376,378.05,391.9,378.05,390.35,1421322790,3682646,Y, ,53488,423.7,240.3
12/22/2014,N,EQ,Housing,DLF,DLF LIMITED,132,134.55,136.5,131.3,133.65,1746636746,13020175,Y, ,93142,242.95,100.1
12/22/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3199.45,3206,3255,3175.15,3237.9,743893316.6,231377,Y, ,21700,3666.25,2246.5
12/22/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,435.1,436.25,452,436,446.9,827632104.2,1852155,Y, ,39915,551.9,332.3
12/22/2014,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3375.9,3390,3424.85,3355,3418.3,255061602.2,75346,Y, ,3193,3789,2426.35
12/22/2014,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1589.2,1584.05,1594.9,1564.8,1588.5,647720664.7,409772,Y, ,42863,1776.25,1234
12/22/2014,N,EQ,FinSrvc,HDFC,HDFC LTD,1114.95,1120,1150.6,1112.7,1146.3,2171211027,1917158,Y, ,101563,1177.8,755
12/22/2014,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,941.45,954,966.1,942.5,963.7,1976071725,2073903,Y, ,33097,966.1,616.8
12/22/2014,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3074.1,3070,3122.9,3061.4,3114.3,678203047.6,219295,Y, ,13383,3269.95,1907.1
12/22/2014,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,157.8,156.5,158.85,154.95,155.8,735482515.3,4714890,Y, ,54857,198.9,96.7
12/22/2014,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,755.15,758.8,769.9,752.3,767.85,733617325.4,958306,Y, ,19211,829.75,537.2
12/22/2014,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,356,355.5,360.65,351.05,359.2,3216115562,9070609,Y, ,100130,1798.15,319.2
12/22/2014,N,EQ,FinSrvc,IDFC,IDFC LIMITED,155.5,155.95,157.5,155,157.15,383098432.7,2445032,Y, ,12408,166.65,88.05
12/22/2014,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,770.6,772,782,764.1,777.95,373752880.3,484759,Y, ,10031,799.25,369.5
12/22/2014,N,EQ,InfoTech,INFY,INFOSYS LIMITED,1998.65,2006,2010.1,1975.35,1999.6,5203525385,2616276,Y, ,78654,4402.2,1896.3
12/22/2014,N,EQ,Tobacco,ITC,ITC LTD,368.8,369.6,378.2,369,374.1,4187377153,11194504,Y, ,95977,400.3,310.35
12/22/2014,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,137,139.2,146.95,138.45,145.5,1120122140,7791467,Y, ,79311,351,125.1
12/22/2014,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1236.3,1240.1,1265,1240.1,1257.95,899057321.7,718056,Y, ,24775,1315.5,630.5
12/22/2014,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1535.15,1538,1543.9,1514.55,1524.2,1343600764,881224,Y, ,32014,1776.6,951.5
12/22/2014,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1418.05,1420.1,1444.9,1411.75,1441.2,566813528.2,395409,Y, ,13777,1497.5,855.4
12/22/2014,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1222.25,1225.4,1274.7,1225.4,1265.4,588141880.7,469879,Y, ,17026,1433.7,846.6
12/22/2014,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3359.4,3381.95,3412.5,3358.1,3393.5,660213950.7,194933,Y, ,9814,3462,1540.4
12/22/2014,N,EQ,Metals,NMDC,NMDC LTD.,140.65,141,146.5,141,145.5,553279472.2,3813437,Y, ,41085,196,123.1
12/22/2014,N,EQ,Power,NTPC,NTPC LTD,135.5,136.3,140.2,136.15,139,1297948442,9308634,Y, ,35022,168.9,110.65
12/22/2014,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,349.45,350,358.3,350,357.55,998504195.8,2814149,Y, ,39133,471.85,264.15
12/22/2014,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,224.05,226,226,220.8,223.35,877523703.3,3937257,Y, ,37396,1135.1,220.8
12/22/2014,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,135.8,135.9,137.25,134.75,136.85,289182807.1,2119167,Y, ,22102,150.9,93.25
12/22/2014,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,900.55,902,906.8,891,904.9,1705977399,1898416,Y, ,53810,1145.25,793.1
12/22/2014,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,304.15,306.3,308.65,303.35,307.7,3540839921,11565161,Y, ,106653,2979,287
12/22/2014,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,208.25,213.75,216.8,205.4,210.85,1152277886,5477007,Y, ,40773,318.3,168.85
12/22/2014,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,807.85,809,815.5,805.25,814.5,1112150603,1371848,Y, ,44068,932.5,552.55
12/22/2014,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,485.9,486.1,497.3,481.35,494.7,1562805377,3191672,Y, ,68368,550.7,332.1
12/22/2014,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,83.4,84.35,84.6,83.4,84.15,279092050.9,3318925,Y, ,16652,115.6,71.4
12/22/2014,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,405.45,406.45,409.6,398.7,404.05,1312827108,3254302,Y, ,64327,579.9,332
12/22/2014,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2510.55,2526,2529,2474.4,2513.4,2051377850,821977,Y, ,75446,2839.7,1999.5
12/22/2014,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2579.4,2580,2609.35,2545.4,2594.45,842947970.9,327998,Y, ,23655,2734,1676.35
12/22/2014,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2498.35,2503.2,2529.95,2498.05,2517,162892661.3,64915,Y, ,6865,2872,1634
12/22/2014,N,EQ,InfoTech,WIPRO,WIPRO LTD,550.55,556,556.95,548.85,555.15,856320212,1550651,Y, ,38137,621.9,474.7
12/22/2014,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,381.05,378.5,382.4,374.05,377.95,467361899.5,1236281,Y, ,28831,402.4,254.15
12/23/2014,N,EQ,Cement,ACC,ACC LIMITED,1383.5,1384,1393.95,1376.2,1381.6,714139405.6,516393,Y, ,6877,1564.65,970.15
12/23/2014,,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,228.85,228.6,229.75,226.2,227.45,402417083.8,1766844,Y, ,19973,243.8,150.1
12/23/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,745.55,747,751,735.4,739.25,495697285.3,669484,Y, ,12277,809.6,460.2
12/23/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,498.3,501,506,492.55,493.8,1877596551,3753789,Y, ,43556,2043.05,369.05
12/23/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2477.3,2475,2526.3,2465.55,2519.25,414479789,165201,Y, ,10944,2695,1793.2
12/23/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1055.4,1067,1079.9,1053,1059.25,1176243500,1102436,Y, ,31612,1124.95,511.15
12/23/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,348.8,350,356.5,349.05,355.2,1638194054,4616451,Y, ,71635,420,281.9
12/23/2014,N,EQ,CapGoods,BHEL,BHEL,265.95,266,269.7,260.5,261.6,1137458291,4294181,Y, ,50706,291.5,145.55
12/23/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,655.25,652,662.5,648.65,650.8,379587961.6,579403,Y, ,11205,785,316.05
12/23/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,248.7,246.4,248,243,246.3,326175661.5,1329189,Y, ,17486,386,228.05
12/23/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,618.25,619.5,633.9,612.55,630.1,859110808.7,1378766,Y, ,43347,673,366.5
12/23/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,390.35,392.4,393.35,381.35,383.65,966790389.4,2507930,Y, ,29634,423.7,240.3
12/23/2014,N,EQ,Housing,DLF,DLF LIMITED,133.65,132.6,134.9,130.55,133.5,1999709680,15034440,Y, ,71087,242.95,100.1
12/23/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3237.9,3229.85,3236.5,3183.2,3206.35,865636461.8,269079,Y, ,33369,3666.25,2246.5
12/23/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,446.9,446.9,449.65,442.45,447.35,635431180.9,1421696,Y, ,15944,551.9,332.3
12/23/2014,N,EQ,Cement,GRASIM,GRASIM INDUSTRIES LTD,3418.3,3421.85,3499.95,3405,3467.8,287486065.9,82942,Y, ,8310,3789,2426.35
12/23/2014,N,EQ,InfoTech,HCLTECH,HCL TECHNOLOGIES LTD,1588.5,1578.5,1584.15,1522,1537.35,1566563602,1007633,Y, ,62272,1776.25,1234
12/23/2014,N,EQ,FinSrvc,HDFC,HDFC LTD,1146.3,1150,1165.9,1120.8,1124.35,2768721771,2425339,Y, ,59650,1177.8,755
12/23/2014,N,EQ,FinSrvc,HDFCBANK,HDFC BANK LTD,963.7,959.7,973.95,955.35,959.75,1819930435,1886020,Y, ,26751,973.95,616.8
12/23/2014,N,EQ,Auto,HEROMOTOCO,HERO MOTOCORP LIMITED,3114.3,3114,3156.9,3100.6,3137.45,813419010,259270,Y, ,17738,3269.95,1907.1
12/23/2014,N,EQ,Metals,HINDALCO,HINDALCO  INDUSTRIES  LTD,155.8,155.1,155.7,152.2,153.1,1046046041,6821884,Y, ,51545,198.9,96.7
12/23/2014,N,EQ,FMCG,HINDUNILVR,HINDUSTAN UNILEVER LTD.,767.85,769,770.8,761.15,766.1,979000141,1277960,Y, ,19982,829.75,537.2
12/23/2014,N,EQ,FinSrvc,ICICIBANK,ICICI BANK LTD.,359.2,357.8,361.9,351.25,353,2630899092,7376498,Y, ,92344,1798.15,319.2
12/23/2014,N,EQ,FinSrvc,IDFC,IDFC LIMITED,157.15,158.15,158.85,154.3,155.7,456451259.8,2917858,Y, ,18846,166.65,88.05
12/23/2014,N,EQ,FinSrvc,INDUSINDBK,INDUSIND BANK LIMITED,777.95,781.8,789.1,770.9,786.4,412660658.9,526591,Y, ,12397,799.25,369.5
12/23/2014,N,EQ,InfoTech,INFY,INFOSYS LIMITED,1999.6,2000.85,2021.9,1963.6,1971.65,4074739585,2049238,Y, ,82095,4402.2,1896.3
12/23/2014,N,EQ,Tobacco,ITC,ITC LTD,374.1,373.95,377.5,372.8,374.65,1266155419,3378211,Y, ,41197,400.3,310.35
12/23/2014,N,EQ,Metals,JINDALSTEL,JINDAL STEEL & POWER LTD,145.5,146.5,149.4,143.8,145.85,1176439883,8016020,Y, ,59166,351,125.1
12/23/2014,N,EQ,FinSrvc,KOTAKBANK,KOTAK MAHINDRA BANK LTD,1257.95,1264,1272,1238.05,1244.5,854560339.3,681665,Y, ,26138,1315.5,630.5
12/23/2014,N,EQ,CapGoods,LT,LARSEN & TOUBRO LTD.,1524.2,1525,1539.4,1492.4,1497.8,1739637514,1147836,Y, ,44859,1776.6,951.5
12/23/2014,N,EQ,Pharma,LUPIN,LUPIN LIMITED,1441.2,1445,1462.6,1431.2,1437.8,565209967.5,390376,Y, ,10615,1497.5,855.4
12/23/2014,N,EQ,Auto,M&M,MAHINDRA & MAHINDRA LTD,1265.4,1273,1280.95,1252,1268.45,551557895.8,434148,Y, ,22438,1433.7,846.6
12/23/2014,N,EQ,Auto,MARUTI,MARUTI SUZUKI INDIA LTD.,3393.5,3395,3424,3385.1,3398.7,687692795.1,202035,Y, ,11866,3462,1540.4
12/23/2014,N,EQ,Metals,NMDC,NMDC LTD.,145.5,146.45,147.55,144.6,145.1,240991317.9,1651948,Y, ,24583,196,123.1
12/23/2014,N,EQ,Power,NTPC,NTPC LTD,139,139.7,143.85,138.2,142.95,1022065824,7270335,Y, ,39542,168.9,110.65
12/23/2014,N,EQ,Petro,ONGC,OIL AND NATURAL GAS CORP.,357.55,357,357.5,350.2,352.05,717677843.2,2027489,Y, ,21590,471.85,264.15
12/23/2014,N,EQ,FinSrvc,PNB,PUNJAB NATIONAL BANK,223.35,225.35,227,222,222.6,709103539,3163984,Y, ,31118,1135.1,220.8
12/23/2014,N,EQ,Power,POWERGRID,POWER GRID CORP. LTD.,136.85,136.8,139.75,136.45,139.05,516695637.5,3737261,Y, ,23157,150.9,93.25
12/23/2014,N,EQ,Petro,RELIANCE,RELIANCE INDUSTRIES LTD,904.9,902.35,904.15,891.8,893.75,2170327613,2419143,Y, ,79030,1145.25,793.1
12/23/2014,N,EQ,FinSrvc,SBIN,STATE BANK OF INDIA,307.7,307.6,312.5,306.25,307.2,3971415469,12836868,Y, ,119061,2979,287
12/23/2014,N,EQ,Metals,SSLT,SESA STERLITE LIMITED,210.85,210.05,211.4,202.2,204.25,609257443.5,2957550,Y, ,26581,318.3,168.85
12/23/2014,N,EQ,Pharma,SUNPHARMA,SUN PHARMACEUTICALS IND.,814.5,813.5,822.35,807.15,813.3,1209229431,1483001,Y, ,39572,932.5,552.55
12/23/2014,N,EQ,Auto,TATAMOTORS,TATA MOTORS LIMITED,494.7,496.8,501.45,485.6,488.15,2031447706,4121567,Y, ,48543,550.7,332.1
12/23/2014,N,EQ,Power,TATAPOWER,TATA POWER CO LTD,84.15,84,84.35,81.1,81.35,228658720.7,2773675,Y, ,13694,115.6,71.4
12/23/2014,N,EQ,Metals,TATASTEEL,TATA STEEL LIMITED,404.05,405.1,406.6,392.7,394.8,1506342190,3784076,Y, ,58396,579.9,332
12/23/2014,N,EQ,InfoTech,TCS,TATA CONSULTANCY SERV LT,2513.4,2500,2536.65,2494.6,2516.7,1592111162,633238,Y, ,34288,2839.7,1999.5
12/23/2014,N,EQ,InfoTech,TECHM,TECH MAHINDRA LIMITED,2594.45,2595,2615.95,2550.95,2572.75,643073663.8,249403,Y, ,14979,2734,1676.35
12/23/2014,N,EQ,Cement,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2517,2518,2550,2516,2544.5,290956855.5,114878,Y, ,8274,2872,1634
12/23/2014,N,EQ,InfoTech,WIPRO,WIPRO LTD,555.15,556.5,556.5,548.9,552.4,747796944.9,1356202,Y, ,35449,621.9,474.7
12/23/2014,N,EQ,Ent'mnt,ZEEL,ZEE ENTERTAINMENT ENT LTD,377.95,379.7,383.7,375,378.85,502182110,1322944,Y, ,31883,402.4,254.15
12/24/2014,N,EQ,Cement,ACC,ACC LIMITED,1381.6,1385.1,1409,1381,1393.4,1135306727,812449,Y, ,13986,1564.65,970.15
12/24/2014,N,EQ,Cement,AMBUJACEM,AMBUJA CEMENTS LTD,227.45,228.15,231.8,226,226.85,672855401.1,2950266,Y, ,21055,243.8,150.1
12/24/2014,N,EQ,FMCG,ASIANPAINT,ASIAN PAINTS LIMITED,739.25,740.1,743.2,725.15,728.45,1706853104,2337291,Y, ,22836,809.6,460.2
12/24/2014,N,EQ,FinSrvc,AXISBANK,AXIS BANK LIMITED,493.8,494,497.7,491.2,494.3,1571502518,3181539,Y, ,28777,2043.05,369.05
12/24/2014,N,EQ,Auto,BAJAJ-AUTO,BAJAJ AUTO LIMITED,2519.25,2530.95,2539,2462.1,2477.7,1029794026,414127,Y, ,13620,2695,1793.2
12/24/2014,N,EQ,FinSrvc,BANKBARODA,BANK OF BARODA,1059.25,1058.5,1068,1054.6,1059.7,884068345.5,833164,Y, ,16378,1124.95,511.15
12/24/2014,N,EQ,Telecom,BHARTIARTL,BHARTI AIRTEL LIMITED,355.2,357.4,357.4,350.5,353.1,1943531685,5499222,Y, ,31826,420,281.9
12/24/2014,N,EQ,CapGoods,BHEL,BHEL,261.6,262.9,264.35,252.5,254.55,1994872280,7778374,Y, ,44246,291.5,145.55
12/24/2014,N,EQ,Petro,BPCL,BHARAT PETROLEUM CORP  LT,650.8,648.25,653.6,635.5,639.7,1639287637,2553721,Y, ,24984,785,316.05
12/24/2014,N,EQ,Petro,CAIRN,CAIRN INDIA LIMITED,246.3,247.95,248.8,240.2,241.1,816248820.5,3373560,Y, ,18531,386,228.05
12/24/2014,N,EQ,Pharma,CIPLA,CIPLA LTD,630.1,635.1,636.45,622,625.1,1692115903,2697412,Y, ,49961,673,366.5
12/24/2014,N,EQ,Metals,COALINDIA,COAL INDIA LTD,383.65,384.8,389.8,373.55,376.85,1959395927,5158783,Y, ,40737,423.7,240.3
12/24/2014,N,EQ,Housing,DLF,DLF LIMITED,133.5,133,135,131.05,131.65,1093999258,8234588,Y, ,34257,242.95,100.1
12/24/2014,N,EQ,Pharma,DRREDDY,DR. REDDY'S LABORATORIES,3206.35,3186,3186,3119.25,3134.45,2076561159,660003,Y, ,26906,3666.25,2246.5
12/24/2014,N,EQ,Petro,GAIL,GAIL (INDIA) LTD,447.35,445.35,449,431.15,434.5,962638507.4,2199696,Y, ,28696,551.9,332.3
